Name,Smile,AKTIP_hit,BCL2_hit,BCL_XL_hit,BCL_XL_SS_hit,CKIT_hit,ENE_A9_hit,EWSR1_hit,FGFR_hit,Glutamine_RS_hit,HBV_hit,HIV_SL3_hit,KLF6_mut_hit,KLF6_wt_hit,KRAS_hit,MYB_hit,MYCN_hit,MYC_Pu22_hit,MALAT1_hit,NRAS_hit,PreQ1_hit,Pre_miR_17_hit,Pre_miR_21_hit,Pre_miR_31_hit,Pro_mut_hit,Pro_wt_hit,RB1_hit,RRE2B_MeA_hit,RRE2B_hit,SAM_ll_hit,TPP_hit,TERRA_hit,VEGF_hit,ZTP_hit,Zika3PrimeUTR_hit,Zika_NS5_hit,MTOR_hit
14099515,Cc1cc(C2=Cn3cc(C(N4CCCNCC4)=O)nc3C(N2C)=O)c(C)o1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14100811,CNC(c1cc2CN(CCc2s1)C(C1CNCCO1)=O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14104451,CC(Cc1c(C)cccn1)NCC(NCc1ccccc1F)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14105697,CC(C)c1nccc(CN2CC[C@H](CO)[C@@H](C2)O)n1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14107768,CCn1cc(c2cn(CCCc3csc(N)n3)nn2)c(C)n1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14108228,C(Cc1csc(N)n1)C(N1CCN(CC1)Cc1ccc2c(c1)OCO2)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14109892,Cc1ccc(C)c2c1c(C)c(C(NCC1CCCN1)=O)[nH]2,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14112525,C1CC(CN(C1)CCO)Cn1cnc(c2ccccc2)c1c1cccc(c1)O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14113766,Cc1cccc(CCNC(c2cccc(c2)S(N2CC(C2)O)(=O)=O)=O)c1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14114964,Cc1c(cncn1)C(N1C[C@@H](CN2CCOCC2)[C@H](C1)CO)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14116191,CCc1nc2CCNCCc2c(n1)N(C)Cc1cc(C2CC2)[nH]n1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14120150,Cc1c2c(nc(CCN)nc2sc1C)N1CCC=CC1,0,0,0,,0,,0,0,,0,0,0,0,0,1,,0,0,0.0,0,,,,,,1,0,0,0.0,0,0.0,0,,,0,0.0
14121195,CC(C)[C@@H](C(N)=O)NC(CCc1cc2CNCCn2n1)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14122506,Cc1ccccc1SCC(N1C[C@@H](CN2CCCN(C)CC2)[C@H](C1)CO)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14122667,C1CNCCC12c1ccccc1[C@H]([C@@H]2OCc1cccnc1)NC(c1cc[nH]n1)=O,0,0,0,,0,,1,0,,0,0,0,0,0,0,,0,0,0.0,0,,,,,,0,0,0,0.0,0,0.0,0,,,0,0.0
14123396,C1CN(C[C@H]([C@@H]1c1ccc(cc1)F)O)C(c1cn2cc(ccc2n1)[Cl])=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14132785,C1CC(CNC1)c1cccc(c1)C(NCCSc1ccccn1)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14133173,C1CC2(CCC1NCc1ccccc1n1cncn1)CCNCC2,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14135390,C1CN2CCC1c1c2c(c2ccc(cc2[Cl])O)c(C#N)c(N)n1,0,0,0,,0,,0,0,,0,0,0,0,0,0,,0,0,0.0,0,,,,,,0,0,0,0.0,0,0.0,0,,,0,0.0
14135932,CCn1c(C)nnc1SCCNC1CCN(CC1)c1nc2ccccc2o1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14135955,CC(C(N1CCc2ccc(cc2C1)S(Nc1cccnc1)(=O)=O)=O)O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14137697,Cc1ccc(c(C)c1)NC(CCNC1CCC2(CC1)CCNCC2)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14138838,Cn1c(CN2CCCCCC2)nnc1C1CCN(CC1)C1CCNCC1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14140927,C(CN1C(CC[C@H]2CN(CC[C@@H]12)S(c1cccs1)(=O)=O)=O)CO,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14142,CC(Nc1ccc(Cc2nc(N(C)C(N(C)C3=O)=O)c3[nH]2)cc1)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
14142585,COc1c(cc(CN2CCCC(CC2)(CO)O)cc1F)F,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14142787,Cc1c(CN(C)CC2CCN(C2)c2ccccc2)cn(CCO)n1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14145492,Cc1cc2ccccc2n1CCC(N1CCC2(CC1)C(CCCO2)O)=O,0,0,0,,0,,0,0,,0,0,0,0,0,0,,0,0,0.0,0,,,,,,0,0,0,0.0,0,0.0,0,,,0,0.0
14150187,C(CNc1c2c3CCNCc3sc2ncn1)c1c[nH]c2ccccc12,0,0,0,,0,,0,0,,0,0,0,0,0,0,,0,0,0.0,0,,,,,,0,0,0,0.0,0,0.0,0,,,0,0.0
141538,CC1(C(C(C(CC2)=O)OC)(C22OC2)O)OC1CC=C(C)C,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
14153832,Cc1ccc(cn1)NC(C1CNCCN1C(c1ccc2ccccc2n1)=O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14155285,C(c1nc(C(N)=O)on1)Nc1c2ccccc2nc(CO)n1,0,0,0,,0,,0,0,,0,0,0,0,0,0,,0,0,0.0,0,,,,,,0,0,0,0.0,0,0.0,0,,,0,0.0
14156789,CCOCCN1CCN(CC1)C(c1cccc(c1)NCc1ccc(C)cc1)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14159297,Cc1nc(CCN)cc(NCCC2CCCN2C)n1,1,1,0,0.0,0,0.0,1,0,,0,0,0,0,1,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0,0.0,0,0.0,0.0,0,1.0
14162761,Cc1nc(cc(n1)N1CCC2(CC1)C(Nc1ccccc1N2)=O)C1CCCNC1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14168034,CC(C1CCN(CC1)c1c(CO)cc2ccc(C)cc2n1)N1CCOCC1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14169384,C1COCC(CN1C(c1ccccc1N1CCOCC1)=O)CO,0,0,0,,0,,0,0,,0,0,0,0,0,0,,0,0,0.0,0,,,,,,0,0,0,0.0,0,0.0,0,,,0,0.0
14173755,C(CN1CC2(CCC1=O)CCN(CC2)C(c1ccc2c(cco2)c1)=O)CO,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14176129,C1CCC(CC1)SCCNC(CCc1csc(N)n1)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14178427,Cc1ccccc1[C@@H]1CN(Cc2cccnc2N)C[C@H]1C(O)=O,0,0,0,,0,,0,0,,0,0,0,0,0,0,,0,0,0.0,0,,,,,,0,0,0,0.0,0,0.0,0,,,0,0.0
14179420,C1CCN(CC1)Cc1ccc(cc1)C(N[C@@H]1c2ccccc2C[C@@H]1O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14184412,CC(C)C[C@@H](CO)n1cc(c2c3c(cccc3n(C)n2)[Cl])nn1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14186207,CSc1ccccc1CN1CCC(CC1)C(Cc1ccccc1)O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14186880,C1CN(CC(c2ccccc2)N1)C(c1cc(CN2CCOCC2)oc1)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14189092,CCCCS(N1C[C@H](c2ccc(C)o2)[C@H](C1)N)(=O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14190851,Cc1c(c2cc(C(C)(C)C)nc(c2C#N)N)c(C)n(CCO)n1,0,0,0,,0,,0,0,,0,0,0,0,0,0,,0,0,0.0,0,,,,,,0,0,0,0.0,0,0.0,0,,,0,0.0
14195184,Cc1ccc(cc1)S(CCC(N1C[C@H](C[C@H]1C(NC)=O)N)=O)(=O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14202238,CCn1c([C@H](Cc2ccccc2)O)nc(C2CCCC2)n1,0,0,0,,0,,0,0,,0,0,0,0,0,0,,0,0,0.0,0,,,,,,0,0,0,0.0,0,0.0,0,,,0,0.0
14208543,[H][C@@]12CCCCN2CCC[C@]1(CNCCCn1ccnc1CC)O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14208909,CC(COC)NCc1cc(c2ccc(cc2)OC)on1,0,0,0,,0,,0,0,,0,0,0,0,0,0,,0,0,0.0,0,,,,,,0,0,0,0.0,0,0.0,0,,,1,0.0
14213427,C1CC(CNC1)Cn1cc(C(NC2(CC2)c2cc(cc(c2)F)F)=O)nn1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14218117,CSCC(N1CCC2(CCN(CCc3ccccc3)CC2)C(C1)CO)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14224931,C1CCC(C1)(C#N)c1ccc(cc1)c1cccc2CNCCc12,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1,0.0,0,0.0,0.0,0,0.0
14225431,COc1ccccc1[C@H]1CN(C([C@@H]2[C@H]3CNC[C@@H]23)=O)[C@@H]2C3CCN(CC3)[C@H]12,0,0,0,,0,,0,0,,0,0,0,0,0,0,,0,0,0.0,0,,,,,,0,0,0,0.0,0,0.0,0,,,0,0.0
142269,Cc1cc(NC(Nc(cc2)ccc2SC)=O)ncc1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,,0,0.0,0.0,0,
142277,OC(CSc(cc1)ccc1NC(Nc(cccc1)c1F)=O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
14229566,CCN(CC)Cc1cnc2c(cnn2c1)C(NCc1ccc(CN)cc1)=O,1,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,1.0,1,0.0,0.0,0,0.0
142335,Clc1nc(Oc2ccccc2)nc(-c(c2c3cccc2)cn3-c2ccccc2)n1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0,,0,0.0,0.0,0,
14235669,Cn1c2CCN(Cc2c(CO)n1)C(C1CC(Nc2ccc(cc12)OC)=O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14237768,CC[C@]1(CCN(C[C@H]1O)C(CCCn1c(C)cc(C)n1)=O)O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14237911,CN(C)CCN(C)C[C@@H]1CN(C[C@@H]1CO)C(c1ccc(c(c1)F)[Cl])=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14238828,C(Cc1nc2ccccc2s1)CNC1CCOC2(CCOCC2)C1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14242246,C[C@H]1CN(C[C@@H]2CN(C[C@@H]2CO)C(CSc2ccccn2)=O)C[C@@H](C)O1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14242526,C1CCc2cc(C(N3CCNCC3C(NC3CC3)=O)=O)sc2CC1,0,0,0,,0,,0,0,,0,0,0,0,0,0,,0,0,0.0,0,,,,,,0,0,0,0.0,0,0.0,0,,,0,0.0
14243529,C(CC(N1C[C@H](C2CC2)[C@H](C1)N)=O)Cc1ccc(cc1)F,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
142446,CCNc1nc(-c(c2c3cccc2)cn3-c2ccccc2)nc(Cl)n1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,1,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
14244960,C1COCC(CN1)CNC(Nc1cccc(c1)c1ccc(cc1)F)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0,0.0,0.0,0,0.0
14248403,Cc1ccccc1CCN1CCCC(C1)CN(C)C(c1cccc(N)n1)=O,0,0,0,,0,,0,0,,0,0,0,0,0,0,,0,0,0.0,0,,,,,,0,0,0,0.0,0,0.0,0,,,0,0.0
14250223,CN(C)c1c(cnc(c2cccc3CC(CN)Oc23)n1)F,0,0,0,,0,,0,0,,0,0,0,0,0,0,,0,0,0.0,0,,,,,,0,0,0,1.0,0,0.0,0,,,0,0.0
14255014,C1COCC(CN1C(c1cc(c2ccccc2)nc2ccccc12)=O)CO,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14255794,COCCc1nc(CNC2CCSC2)on1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14257818,Cn1ccnc1CN(CCO)C(c1cccc(c1)c1ncc[nH]1)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14258329,Cn1ccnc1c1c(c2ccccc2)ncn1C(CO)CO,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14258595,C1CC(CN(C1)C(C1(CC1)CO)=O)c1ccc(cc1)C(O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14259519,C[C@]1(CCN(C[C@@H]1O)C(c1ccc2CCCCc2c1)=O)O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14264760,C(CN1C(CC[C@H]2CN(CC[C@@H]12)c1ccc2ccccc2n1)=O)CO,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14268118,Cc1c(cccc1NCc1cccnc1)C(N1CCCC1c1c(C)non1)=O,0,0,0,,0,,0,0,,0,0,0,0,0,0,,0,0,0.0,0,,,,,,0,0,0,0.0,0,0.0,0,,,0,0.0
14272197,CC(C)Cc1nc(CN(C)C2CCC3(CC2)CCNCC3)no1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14275204,C1CCc2cc(CNC(C3CCCNC3)=O)ccc2C1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14277921,C(c1ccccn1)NS(c1cc(cc(c1)c1ccc(CO)cc1)C(O)=O)(=O)=O,0,0,0,,0,,0,0,,0,0,0,0,0,0,,0,0,0.0,0,,,,,,0,0,0,0.0,0,0.0,0,,,0,0.0
14279637,Cc1ccc(c2ccccc2CCN)c2cccnc12,0,0,0,,0,,0,0,,0,0,0,0,0,0,,0,0,0.0,0,,,,,,0,0,0,1.0,0,0.0,0,,,0,0.0
14282001,CNCC(NCc1cccnc1Oc1ccccc1OC)=O,0,0,0,,0,,0,0,,0,0,0,0,0,0,,0,0,0.0,0,,,,,,0,0,0,0.0,0,0.0,0,,,0,0.0
14286710,[H]N1CCCn2c(C1)cc(CNC(CSc1cn(C)c3ccccc13)=O)n2,0,0,0,,0,,0,0,,0,0,0,0,0,0,,0,0,0.0,0,,,,,,0,0,0,0.0,0,0.0,0,,,0,0.0
14287328,COc1cccc(CN2CCCC(CNCCS(C)(=O)=O)(C2=O)O)c1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14287833,Cn1cnnc1SCC(N1C[C@@H](CN2CCCC2)[C@H](C1)CO)=O,0,0,0,0.0,0,0.0,0,0,,0,0,1,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14287956,CNC([C@@H]1C[C@H](CN1C(c1cnc(N)nc1c1ccccc1)=O)N)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14288878,COC(c1ccc(cc1)N1CCN(CC1)C([C@@H](C1CCCCC1)O)=O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14296038,[H][C@]12C[C@@H](CCN2C(CN(Cc2c(C)cc(C)nc2OC)C1=O)=O)O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14300545,C(CNc1cccnc1)NC(c1ccc(s1)[Cl])=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14300983,CCc1cccc(c1)OCCN(C)c1c2CCNCc2ncn1,0,0,0,,0,,0,0,,0,0,0,0,0,0,,0,0,0.0,0,,,,,,0,0,0,0.0,0,0.0,0,,,0,0.0
14301657,C1CCc2c(C1)nc(C(N1CCn3c(C1)cc(C(NCCO)=O)n3)=O)s2,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14301932,C1CN(CCC1c1nccn1Cc1ccncc1)C(c1ccnc(c1)N)=O,0,0,0,,0,,0,0,,0,0,0,0,0,0,,0,0,0.0,0,,,,,,0,0,0,0.0,0,0.0,0,,,0,0.0
14303,CC(C)c1nc(N(C)C(N(C)C2=O)=O)c2[nH]1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
14304,CCCc1nc(N(C)C(N(C)C2=O)=O)c2[nH]1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
14304695,Cc1cc(C)nc2c1c(NCC(CN(C)C)O)ncn2,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14311,CN(c1c(C(N2C)=O)[nH]c(N3CCCCC3)n1)C2=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
14311840,C1CN(CCC1NC1Cc2ccccc2C1)S(c1ccccc1)(=O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14312178,C1C[C@H]2CN(C[C@H]2NC1)C(CN1C(COc2cccnc12)=O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14322334,C1[C@H](CN2CCOCC2)CN(C[C@@H]1CO)C(COc1ccc(cc1F)F)=O,0,0,0,,0,,0,0,,0,0,0,0,0,0,,0,0,0.0,0,,,,,,0,0,0,0.0,0,0.0,0,,,0,0.0
14323765,CC(C)NC([C@@H]1C[C@@H](CN1C(c1ccc(c(C)c1)N1CCOCC1)=O)N)=O,0,0,0,,0,,0,0,,0,0,0,0,0,0,,0,0,0.0,0,,,,,,0,0,0,0.0,0,0.0,0,,,0,0.0
143241,CCOC(N(CCc(cc1OC)c2c(c3c4)c1OC)c2cc3cc(OC)c4OC)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,1.0,0,
